source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 903	proteomic profiling by mass spectrometry	00782_H07_P006174_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_H07_P006174_B0H_A00_R1.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 904	proteomic profiling by mass spectrometry	00782_G07_P006174_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_G07_P006174_B0G_A00_R1.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 905	proteomic profiling by mass spectrometry	00782_F07_P006174_B0F_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_F07_P006174_B0F_A00_R1.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 906	proteomic profiling by mass spectrometry	00782_E07_P006174_B0E_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_E07_P006174_B0E_A00_R1.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 907	proteomic profiling by mass spectrometry	00782_D07_P006174_B0D_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_D07_P006174_B0D_A00_R1.raw	1	20	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 908	proteomic profiling by mass spectrometry	00782_C07_P006174_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_C07_P006174_B0C_A00_R1.raw	1	21	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 909	proteomic profiling by mass spectrometry	00782_B07_P006174_B0B_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_B07_P006174_B0B_A00_R1.raw	1	22	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 910	proteomic profiling by mass spectrometry	00782_A07_P006174_B0A_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_A07_P006174_B0A_A00_R1.raw	1	23	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-40	Homo sapiens	Ovary	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 911	proteomic profiling by mass spectrometry	00782_H09_P006174_B0X_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00782_H09_P006174_B0X_A00_R1.raw	1	24	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Ovary
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 912	proteomic profiling by mass spectrometry	00783_A01_P006175_B0A_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_A01_P006175_B0A_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 913	proteomic profiling by mass spectrometry	00783_H03_P006175_B0X_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_H03_P006175_B0X_A00_R1.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 914	proteomic profiling by mass spectrometry	00783_H02_P006175_B0P_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_H02_P006175_B0P_A00_R1.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 915	proteomic profiling by mass spectrometry	00783_H01_P006175_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_H01_P006175_B0H_A00_R1.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 916	proteomic profiling by mass spectrometry	00783_G03_P006175_B0W_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_G03_P006175_B0W_A00_R1.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 917	proteomic profiling by mass spectrometry	00783_G02_P006175_B0O_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_G02_P006175_B0O_A00_R1.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 918	proteomic profiling by mass spectrometry	00783_G01_P006175_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_G01_P006175_B0G_A00_R1.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 919	proteomic profiling by mass spectrometry	00783_F03_P006175_B0V_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_F03_P006175_B0V_A00_R1.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 920	proteomic profiling by mass spectrometry	00783_F02_P006175_B0N_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_F02_P006175_B0N_A00_R1.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 921	proteomic profiling by mass spectrometry	00783_F01_P006175_B0F_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_F01_P006175_B0F_A00_R1.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 922	proteomic profiling by mass spectrometry	00783_E03_P006175_B0U_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_E03_P006175_B0U_A00_R1.raw	1	11	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 923	proteomic profiling by mass spectrometry	00783_E02_P006175_B0M_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_E02_P006175_B0M_A00_R1.raw	1	12	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 924	proteomic profiling by mass spectrometry	00783_E01_P006175_B0E_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_E01_P006175_B0E_A00_R1.raw	1	13	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 925	proteomic profiling by mass spectrometry	00783_D03_P006175_B0T_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_D03_P006175_B0T_A00_R1.raw	1	14	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 926	proteomic profiling by mass spectrometry	00783_D02_P006175_B0L_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_D02_P006175_B0L_A00_R1.raw	1	15	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 927	proteomic profiling by mass spectrometry	00783_D01_P006175_B0D_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_D01_P006175_B0D_A00_R1.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 928	proteomic profiling by mass spectrometry	00783_C03_P006175_B0S_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_C03_P006175_B0S_A00_R1.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 929	proteomic profiling by mass spectrometry	00783_C02_P006175_B0K_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_C02_P006175_B0K_A00_R1.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 930	proteomic profiling by mass spectrometry	00783_C01_P006175_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_C01_P006175_B0C_A00_R1.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 931	proteomic profiling by mass spectrometry	00783_B03_P006175_B0R_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_B03_P006175_B0R_A00_R1.raw	1	20	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 932	proteomic profiling by mass spectrometry	00783_B02_P006175_B0J_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_B02_P006175_B0J_A00_R1.raw	1	21	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 933	proteomic profiling by mass spectrometry	00783_B01_P006175_B0B_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_B01_P006175_B0B_A00_R1.raw	1	22	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 934	proteomic profiling by mass spectrometry	00783_A03_P006175_B0Q_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_A03_P006175_B0Q_A00_R1.raw	1	23	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
